Review,Class
"Esta galería tiene una fantástica colección de Botero que os recomiendo que no te debes perder. No sólo hay un montón de objetos y pinturas al óleo de Botero las casas de galería un número de otros artistas famosos y esculturas también como Picasso, Degas y Dalí. La distribución es tal que se puede visitar toda la pantalla y no te sientes abrumado con los números de obras de arte. La construcción de la obra de arte se encuentra en es muy agradable y el lugar se siente abierto y acogedor. Y por supuesto es gratis.",5
"Acabamos de regresar después de pasar cinco días en el Samba Vallarta con una buena pérdida de peso. No solo era la comida horrible, 6, de 8 de nosotros terminamos estando muy enfermo después del segundo día.

En una buena nota, el personal no podía ser más trabajo y tratar para asegurarse de que todo el mundo tiene un buen tiempo. Se lo mantienen limpio, pero no se puede conseguir deshacerse de humedad y a tu ropa será mojado. Nuestras sábanas estaban no ha cambiado, aún cuando habíamos solicitado.

Esto no es un complejo exclusivo y no es caro. Está ubicado en una buena playa, pero ten cuidado a solicitors. Mi mejor consejo es que no sonriese o hacer contacto visual si no quieres que te molesten todo el día.",2
"Mi marido y yo nos alojamos aquí por una semana en 2012 Enero. Tanto el exterior como el interior del hotel estaba un poco viejo. Nuestra habitación era fría y me sentía como algo de una película rusa de los 80. El cuarto de baño estaba limpio pero muy viejo. El desayuno era bueno. Nos encantó la ciudad y me gustaría volver a La Habana, pero no en el mismo hotel.",2
"Este restaurante por favor muchas personas por muchas razones.
Aunque es un gran restaurante con muchos camareros, parece todos los que trabajan allí es agradable y feliz. Incluso si el lugar está lleno, son capaces de mantener a la derecha ritmo y no te sientes...prisa o esperar demasiado tiempo. Hay 3 habitaciones separadas, mucho más grande que los otros dos y una agradable zona al aire libre en medio del restaurante. Me pareció que las secciones interiores realmente necesitan algunas reparaciones o pintura fresca. Aunque el exterior es bastante agradable y vale la pena esperar unos pocos minutos si no hay mesas disponibles. Ellos te ofrecen a tomar algo de beber mientras espera. En cuanto a la comida, que estaba bien, pero tuvimos platos mayas en otros restaurantes que en nuestro caso era un poco mejor. Abierto todo el día, muy concurrida y turístico y parece que por favor un highvmajority de viajeros en Mérida.Más",3
"Después de un tour de varias horas, llegamos a Mérida con ganas de comer algo muy rico y tradicional, yo recordaba que hacia algunos años había visitado este lugar y que me había gustado mucho. Asi es que decidimos volver a intentar.

La hostess fue...Más",5
Cartagena es una ciudad preciosa que podría mejorar en muchos aspectos. No hay servicio de atención al cliente o servicio. La ciudad está muy sucia y a veces huele mal. Creo que el indultos quieren aprovecharse de los turistas todo el tiempo. Y considero que el precio de los productos y servicios es muy caro según la manera en que se ofrecen,3
Disfrutamos mucho de las ruinas. Nos gustó mucho cómo todo parecía tan histórico y viejas. No hay nada que no me gustara. Seguro que volveremos.,5
"Hotel muy bien ubicado frente a la playa, las habitaciones son amplias y muy limpias. Debe mejorar el servicio de comida, los desayunos son poco variados, la atención es lenta y hay falta de utencilios.",3
"Magnifica estancia en familia!! El personal muy atento, la comida rica, las instalaciones fabulosas sobre todo las infantiles, el parque acuatico muy divertido para niños y el personal muy pendiente de los niños, en especial la guardavidas Julianys. Lo recomiendo mucho.",5
"Alexandra e Ivette excelente atención en Joy equipo de animación!!! ENos divertimos muchísimo mil gracias por sus atenciones!!! Nos invitaron a jugar cartas, clue, nos leyeron el tarot 🤪😂🤣 estuvo genial!!! Además nos ganamos un 2 x 1 en helados!!! Alberca de Grand Luxxe!!!",5
"es gratuito, mucha gente, no es la gran cosa en lo personal prefiero el museo de artes modernas.....",3
"Bonito Jardin, en una buena zona, muy limpio y me parece que esta bien cuidado, aunque si le vendria bien una remodelación sin cambiar el estilo antiguo.",3
"EL sazón de la comida es bueno, de lo mejor en Restaurantes de comida Yucateca, pero algunos platillos los encuentras con mejor sazón en fondas o mercados.
el servicio deja un poco que desear sin llegar a ser malo",4
"El hotel merece la pena alojarse aquí sólo por la historia, pero el alojamiento necesita ayuda. Nuestras toallas parecían a 10 años y la habitación reaked de tabaco, y no te olvides que en ningún lugar de Cuba puede tirar el papel higiénico. Me han pedido otra habitación, pero la vista era la pena aguantar la antiguedad. La ventana daba al patio y la vista del malecón, lindo para mirar por la ventana. La mejor parte de la estancia estaba sentado en el amplio patio trasero con grandes muebles de mimbre a desparramarse - hay músicos que tocan después de las 9:00 pm y hay camareros del bar. Llevamos en el ambiente con vasos de 12 años ron antiguo de Santiago.",4
"También os aconsejamos que lo visiteis pues es realmente fantástico, al lado esta la casa donde vivio el Che Gevara, es un museo que creo que también se puede visitar, nosotros solo nos hicimos fotos desde fuera, pregunten...además tienen unas vistas fantásticas para hacer fotos panorámicas de La Habana, un placer",4
"buena ubicación ya que se encuentra al otro lado rd desde donde hacer turismo paradas de autobús, cerca del Paseo del Prado que lleva al Malecón y el faro, cerca Art Museum y el museo de la revolución, cerca de la vieja ciudad y a la vuelta de la esquina de Hemmingway bar Floridita .  Mi habitación estaba limpia pero mobiliario básico que no me molestó porque sólo me aquí por 2 noches, la ducha era grande y funcionaba bien. Sin embargo el aire acondicionado era ruidoso, y podía oír el tráfico de la calle por la mañana pese a ventanas y persianas cerradas.  El servicio de recepción fue fantástico, no parecía no tienen suficiente personal que sirve en hora punta pese a otro personal en la oficina cerca. Cuando necesitaba para llamar a mi representante como no pude encontrar ella…",2
"Nos alojamos la semana pasada mi pareja y dos amigas,la ubicación es muy buena,en la Habana vieja ya que estas cerca de muchos atractivos turísticos ,hotel con mucho encanto y personal amabilisimo.  Nos encantó la terraza donde hay unas vistas preciosas y un ambiente inmejorable donde cenar y tomar unas copas,música en directo y mucho baile.  Las habitaciones están muy bien y bastante limpias. Los desayunos son muy completos y de calidad.  Pasamos bastantes ratos tomando algo en el bar del hotel el cual esta siempre muy animado y transitado y realmente es un oasis perfecto para refugiarte del calor de la calle.   Sin duda repetiría.",5
Imponente plaza. Una de las mas grandes del mundo!!donde las familias Nuevoleonesas y turistas comparten gratas tardes llenas de sol y sana convivencia...,4
"en cartagena está la ciudad amurallada en donde el aroma, su arquitectura y su gente nos transporta en el tiempo, es una ciudad magica al amanecer y megamagica al anochecer...en la ciudad amurallada existe un sitio que se llama ""Café del Mar "" donde se vive intensamente esa magia, buen ambiente, buena atención, la mejor vista para ver caer el sol, romantico y hermoso, buena musica para el ambiente...lo recomiendo y a los viajeros que le tienen miedo al precio no se preocupen que no es sino la pinta pues una cervez nacional bien servida solo cuesta 9.000 pesos con vaso lleno de hielo y todo lo anterior",4
No hay plato que haya probado que sea regular. Todos son deliciosos y el servicio lo mejor!!!! 😍 Volvería mil veces,5
"Es más la FAMA que en lo q realmente es el callejón, de un lado venden puras cosas viejas o para coleccionistas de lo usado, viejo e inservible y del otro hay tiendas de muebles, collares, alguna que otra cosita por conocer esta bien pero tampoco pasa nada sino van",1
"¡es increíble! Me gustó lo que aprendimos, escuchamos y vimos! Pero fue triste ver cómo estas personas realmente vivir, vas a través de su pueblo. necesitan zapatos!",5
"Los ascensores son muy lentos y se dañan, se quedan varados con las personas adentro. Las habitaciones son muy cómodas, el personal es muy amable y tienen una buena variedad de comida. En general el hotel es bueno.",4
"Excelente Restaurante y experiencia, un lugar espectacular para celebrar el cumpleaños de mi esposa.
La comida deliciosa, la atención de Adolfo, nuestro asesor gastronómico inigualable. 
Súper Recomendado!!!!!",5
"Hermoso montaje, no olvidar una buena cámara de fotos o video. De día es un mercado de pulgas muy atractivo, Si vas de noche, debes tener buen balance de luz, si no tus recuerdos quedarán difusos. ",5
"Estábamos muy recomendable visitar este lugar por nuestro representante de vacaciones pero quedamos muy decepcionados cuando llegamos. La comida no es nada especial, el ambiente era inexistente y no encontrar el personal muy amable. La música estaba bien aunque fuera.",3
"El sitio tiene un valor histórico y cultural. De eso no hay duda. Los grupos musicales son buenos en general y llevo 5 años yendo, es complicado porque la sonrisa desaparece si no se les compra el CD.  Eso cambiaría si se establece otro tipo...Más",3
"Excelente servicio, la mesera Yazmin muy atenta además que te brinda excelentes recomendaciones sobre comida local y el proceso de elaboración de alimentos",5
"El servicio a cuartos es muy malo, no había ni siquiera papel y las instalaciones dejan mucho que desear por su limpieza. La comida en general es normal, ni rico ni malo. No hay aire acondicionado. El baño es muy pequeño, pedí servicio a cuartos y en dos ocasiones no me llevaron el cambio al cuarto (supongo que creyeron que era su propina, ya no dije nada al final). En general mucho que desear. ",2
"Nos gustó muchísimo, información muy completa. El show que tienen es impresionante. Me encanta es una gran opción en Monterrey!!!",5
"Esta excelente, los animales y el espectaculo de delfines,excelente los señalamientos, las descripción de cada animal",5
